fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.filter_press.capital_a_parameter[default],fs.costing.filter_press.capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tss],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tss],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tss],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tss]",fs.unit.hours_per_day_operation,fs.unit.cycle_time,fs.unit.electricity_a_parameter,fs.unit.electricity_b_parameter,fs.unit.filter_press_capacity,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[FilterPressZO],fs.costing.LCOW_aggregate_indirect_capex[FilterPressZO],fs.costing.LCOW_aggregate_fixed_opex[FilterPressZO],fs.costing.LCOW_aggregate_variable_opex[FilterPressZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,hrs_per_day,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8642426.558425244,0.0,0.0,117.98046400280614,80822.20871762896,9087511.526184145,209594.36443816512,61672.135,0.488,11.183751920321635,0.0011183751920321636,0.0011183751920321636,2.2367503840643294e-05,11.182633545129603,0.0010960076881915202,0.0001,0.98,12.0,3.0,0.0018963,1.2195,8531.783283077486,117.98046400280614,8642426.558425244,1.0515,0.0149,8642426.558425244,128772.15572053613,128772.15572053613,80822.20871762896,800750.0305249981,12963.639837637866,432121.32792126224,8642.426558425244,7778.18390258272,69139.41246740195,25927.27967527573,17284.85311685049,2.2686215051184178,1.5927868453489566,0.08202852253547172,0.36482706286821176,0.22897907436577775,1.5927868453489566,0.08202852253547172,0.36482706286821176,0.22897907436577775,0.22897907436577775,2.930060898876568,2.930060898876568,0.011184870295513667,1.0,8642426.558425244,1000.0,0.25526315789473686,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8642426.558425244,0.0,0.0,50.66453022960121,34707.604105541206,9087511.526184145,163479.75982607735,61672.135,0.488,11.183751920321635,0.0011183751920321636,0.0011183751920321636,2.2367503840643294e-05,11.182633545129603,0.0010960076881915202,0.0001,0.98,24.0,3.0,0.0018963,1.2195,4265.891641538743,50.66453022960121,8642426.558425244,1.0515,0.0149,8642426.558425244,128772.15572053613,128772.15572053613,34707.604105541206,754635.4259129104,12963.639837637866,432121.32792126224,8642.426558425244,7778.18390258272,69139.41246740195,25927.27967527573,17284.85311685049,2.1379732631765163,1.5927868453489566,0.08202852253547172,0.36482706286821176,0.09833083242387587,1.5927868453489566,0.08202852253547172,0.36482706286821176,0.09833083242387587,0.09833083242387587,1.2582605115214118,1.2582605115214118,0.011184870295513667,1.0,8642426.558425244,1000.0,0.25526315789473686,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10191968.638793789,0.0,0.0,966.0616187624091,661797.9887233605,10716855.023691671,813658.3214413879,61672.135,0.488,15.68031197076023,0.0015680311970760231,0.001568031197076023,3.136062394152049e-05,15.678743939563153,0.0015366705731345027,0.0001,0.98,3.0,3.0,0.0018963,1.2195,47848.351608187135,966.0616187624091,10191968.638793789,1.0515,0.0149,10191968.638793789,151860.33271802746,151860.33271802746,661797.9887233605,1510805.1202798025,15287.952958190683,509598.43193968944,10191.968638793789,9172.77177491441,81535.74911035031,30575.905916381365,20383.937277587578,3.0528562465301086,1.3397163794173053,0.06899539353999125,0.30686139404432927,1.337283079528482,1.3397163794173053,0.06899539353999125,0.30686139404432927,1.337283079528482,1.3372830795284822,17.112135128105244,17.112135128105244,0.015681880001957305,1.0,10191968.638793789,1000.0,0.35789473684210527,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10191968.638793789,0.0,0.0,414.8573113450495,284196.91759108927,10716855.023691671,436057.25030911673,61672.135,0.488,15.68031197076023,0.0015680311970760231,0.001568031197076023,3.136062394152049e-05,15.678743939563153,0.0015366705731345027,0.0001,0.98,6.0,3.0,0.0018963,1.2195,23924.175804093567,414.8573113450495,10191968.638793789,1.0515,0.0149,10191968.638793789,151860.33271802746,151860.33271802746,284196.91759108927,1133204.0491475312,15287.952958190683,509598.43193968944,10191.968638793789,9172.77177491441,81535.74911035031,30575.905916381365,20383.937277587578,2.2898446752633115,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.5742715082616855,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.5742715082616855,0.5742715082616855,7.3484902336906215,7.3484902336906215,0.015681880001957305,1.0,10191968.638793789,1000.0,0.35789473684210527,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10191968.638793789,0.0,0.0,178.15280664697508,122043.11488477231,10716855.023691671,273903.44760279974,61672.135,0.488,15.68031197076023,0.0015680311970760231,0.001568031197076023,3.136062394152049e-05,15.678743939563153,0.0015366705731345027,0.0001,0.98,12.0,3.0,0.0018963,1.2195,11962.087902046784,178.15280664697508,10191968.638793789,1.0515,0.0149,10191968.638793789,151860.33271802746,151860.33271802746,122043.11488477231,971050.2464412142,15287.952958190683,509598.43193968944,10191.968638793789,9172.77177491441,81535.74911035031,30575.905916381365,20383.937277587578,1.962183454867851,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.24661028786622502,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.24661028786622502,0.24661028786622502,3.1556733458676027,3.1556733458676027,0.015681880001957305,1.0,10191968.638793789,1000.0,0.35789473684210527,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10191968.638793789,0.0,0.0,76.50443091696337,52409.16058142619,10716855.023691671,204269.49329945366,61672.135,0.488,15.68031197076023,0.0015680311970760231,0.001568031197076023,3.136062394152049e-05,15.678743939563153,0.0015366705731345027,0.0001,0.98,24.0,3.0,0.0018963,1.2195,5981.043951023392,76.50443091696337,10191968.638793789,1.0515,0.0149,10191968.638793789,151860.33271802746,151860.33271802746,52409.16058142619,901416.2921378681,15287.952958190683,509598.43193968944,10191.968638793789,9172.77177491441,81535.74911035031,30575.905916381365,20383.937277587578,1.8214753982746936,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.10590223127306768,1.3397163794173053,0.06899539353999125,0.30686139404432927,0.10590223127306768,0.10590223127306768,1.3551456080275561,1.3551456080275561,0.015681880001957305,1.0,10191968.638793789,1000.0,0.35789473684210527,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11526399.265303647,0.0,0.0,1313.8295625446654,900035.5102930471,12120008.827466786,1071778.8593460715,61672.135,0.488,20.176872021198825,0.0020176872021198827,0.0020176872021198827,4.035374404239769e-05,20.17485433399671,0.001977333458077485,0.0001,0.98,3.0,3.0,0.0018963,1.2195,61569.570084064326,1313.8295625446654,11526399.265303647,1.0515,0.0149,11526399.265303647,171743.34905302434,171743.34905302434,900035.5102930471,1860202.8267584061,17289.59889795547,576319.9632651823,11526.399265303648,10373.759338773283,92211.19412242918,34579.19779591094,23052.798530607295,2.921185029406476,1.1774685262561233,0.060639629102190305,0.2696986011079657,1.4133782729401962,1.1774685262561233,0.060639629102190305,0.2696986011079657,1.4133782729401962,1.4133782729401962,18.085864065675956,18.085864065675956,0.020178889708400944,1.0,11526399.265303647,1000.0,0.4605263157894737,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11526399.265303647,0.0,0.0,564.1998287657581,386503.61908961495,12120008.827466786,558246.9681426394,61672.135,0.488,20.176872021198825,0.0020176872021198827,0.0020176872021198827,4.035374404239769e-05,20.17485433399671,0.001977333458077485,0.0001,0.98,6.0,3.0,0.0018963,1.2195,30784.785042032163,564.1998287657581,11526399.265303647,1.0515,0.0149,11526399.265303647,171743.34905302434,171743.34905302434,386503.61908961495,1346670.9355549738,17289.59889795547,576319.9632651823,11526.399265303648,10373.759338773283,92211.19412242918,34579.19779591094,23052.798530607295,2.114755939455905,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.6069491829896255,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.6069491829896255,0.6069491829896254,7.766640133421608,7.766640133421608,0.020178889708400944,1.0,11526399.265303647,1000.0,0.4605263157894737,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11526399.265303647,0.0,0.0,242.2851912106285,165976.83742581573,12120008.827466786,337720.18647884007,61672.135,0.488,20.176872021198825,0.0020176872021198827,0.0020176872021198827,4.035374404239769e-05,20.17485433399671,0.001977333458077485,0.0001,0.98,12.0,3.0,0.0018963,1.2195,15392.392521016081,242.2851912106285,11526399.265303647,1.0515,0.0149,11526399.265303647,171743.34905302434,171743.34905302434,165976.83742581573,1126144.1538911746,17289.59889795547,576319.9632651823,11526.399265303648,10373.759338773283,92211.19412242918,34579.19779591094,23052.798530607295,1.7684498679281755,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.26064311146189606,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.26064311146189606,0.26064311146189606,3.3352400937566546,3.3352400937566546,0.020178889708400944,1.0,11526399.265303647,1000.0,0.4605263157894737,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11526399.265303647,0.0,0.0,104.04489843321545,71275.6859218136,12120008.827466786,243019.034974838,61672.135,0.488,20.176872021198825,0.0020176872021198827,0.0020176872021198827,4.035374404239769e-05,20.17485433399671,0.001977333458077485,0.0001,0.98,24.0,3.0,0.0018963,1.2195,7696.196260508041,104.04489843321545,11526399.265303647,1.0515,0.0149,11526399.265303647,171743.34905302434,171743.34905302434,71275.6859218136,1031443.0023871725,17289.59889795547,576319.9632651823,11526.399265303648,10373.759338773283,92211.19412242918,34579.19779591094,23052.798530607295,1.61973512453478,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.11192836806850041,1.1774685262561233,0.060639629102190305,0.2696986011079657,0.11192836806850041,0.11192836806850041,1.4322572298842025,1.4322572298842025,0.020178889708400944,1.0,11526399.265303647,1000.0,0.4605263157894737,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12715487.426165601,0.0,0.0,1679.1663632313855,1150308.5313978854,13370335.02861313,1339769.2940477526,61672.135,0.488,24.67343207163742,0.0024673432071637426,0.002467343207163742,4.93468641432749e-05,24.67096472843026,0.002417996343020468,0.0001,0.98,3.0,3.0,0.0018963,1.2195,75290.78855994153,1679.1663632313855,12715487.426165601,1.0515,0.0149,12715487.426165601,189460.76264986745,189460.76264986745,1150308.5313978854,2209528.775163127,19073.2311392484,635774.3713082802,12715.487426165602,11443.938683549042,101723.89940932482,38146.4622784968,25430.974852331205,2.837413975389799,1.062216238197017,0.05470413626714647,0.2433001198144861,1.4771934811111498,1.062216238197017,0.05470413626714647,0.2433001198144861,1.4771934811111498,1.47719348111115,18.90245591684524,18.90245591684524,0.024675899414844587,1.0,12715487.426165601,1000.0,0.5631578947368422,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12715487.426165601,0.0,0.0,721.086967147735,493978.7434722253,13370335.02861313,683439.5061220928,61672.135,0.488,24.67343207163742,0.0024673432071637426,0.002467343207163742,4.93468641432749e-05,24.67096472843026,0.002417996343020468,0.0001,0.98,6.0,3.0,0.0018963,1.2195,37645.394279970766,721.086967147735,12715487.426165601,1.0515,0.0149,12715487.426165601,189460.76264986745,189460.76264986745,493978.7434722253,1553198.9872374674,19073.2311392484,635774.3713082802,12715.487426165602,11443.938683549042,101723.89940932482,38146.4622784968,25430.974852331205,1.9945739392434492,1.062216238197017,0.05470413626714647,0.2433001198144861,0.6343534449648,1.062216238197017,0.05470413626714647,0.2433001198144861,0.6343534449648,0.6343534449648,8.117310414967779,8.117310414967779,0.024675899414844587,1.0,12715487.426165601,1000.0,0.5631578947368422,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12715487.426165601,0.0,0.0,309.65747383701535,212130.04367260088,13370335.02861313,401590.8063224684,61672.135,0.488,24.67343207163742,0.0024673432071637426,0.002467343207163742,4.93468641432749e-05,24.67096472843026,0.002417996343020468,0.0001,0.98,12.0,3.0,0.0018963,1.2195,18822.697139985383,309.65747383701535,12715487.426165601,1.0515,0.0149,12715487.426165601,189460.76264986745,189460.76264986745,212130.04367260088,1271350.2874378432,19073.2311392484,635774.3713082802,12715.487426165602,11443.938683549042,101723.89940932482,38146.4622784968,25430.974852331205,1.632631859671367,1.062216238197017,0.05470413626714647,0.2433001198144861,0.2724113653927175,1.062216238197017,0.05470413626714647,0.2433001198144861,0.2724113653927175,0.2724113653927175,3.485828966500844,3.485828966500844,0.024675899414844587,1.0,12715487.426165601,1000.0,0.5631578947368422,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12715487.426165601,0.0,0.0,132.97668030585345,91095.32752813619,13370335.02861313,280556.09017800365,61672.135,0.488,24.67343207163742,0.0024673432071637426,0.002467343207163742,4.93468641432749e-05,24.67096472843026,0.002417996343020468,0.0001,0.98,24.0,3.0,0.0018963,1.2195,9411.348569992691,132.97668030585345,12715487.426165601,1.0515,0.0149,12715487.426165601,189460.76264986745,189460.76264986745,91095.32752813619,1150315.5712933782,19073.2311392484,635774.3713082802,12715.487426165602,11443.938683549042,101723.89940932482,38146.4622784968,25430.974852331205,1.477202521544604,1.062216238197017,0.05470413626714647,0.2433001198144861,0.11698202726595482,1.062216238197017,0.05470413626714647,0.2433001198144861,0.11698202726595482,0.11698202726595482,1.4969248387114404,1.4969248387114404,0.024675899414844587,1.0,12715487.426165601,1000.0,0.5631578947368422,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13797928.99456489,0.0,0.0,2059.489608178186,1410847.977000719,14508522.337784983,1616437.119019736,61672.135,0.488,29.169992122076017,0.0029169992122076017,0.0029169992122076017,5.833998424415209e-05,29.16707512286381,0.0028586592279634497,0.0001,0.98,3.0,3.0,0.0018963,1.2195,89012.00703581871,2059.489608178186,13797928.99456489,1.0515,0.0149,13797928.99456489,205589.14201901687,205589.14201901687,1410847.977000719,2560237.317986898,20696.893491847335,689896.4497282446,13797.92899456489,12418.136095108403,110383.43195651913,41393.78698369467,27595.85798912978,2.780971366956367,0.9749606358147924,0.050210472744461936,0.22331426594530165,1.5324859924518113,0.9749606358147924,0.050210472744461936,0.22331426594530165,1.5324859924518113,1.532485992451811,19.609989676987713,19.609989676987713,0.029172909121288223,1.0,13797928.99456489,1000.0,0.6657894736842106,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13797928.99456489,0.0,0.0,884.4097570985259,605862.5941530833,14508522.337784983,811451.7361721002,61672.135,0.488,29.169992122076017,0.0029169992122076017,0.0029169992122076017,5.833998424415209e-05,29.16707512286381,0.0028586592279634497,0.0001,0.98,6.0,3.0,0.0018963,1.2195,44506.003517909354,884.4097570985259,13797928.99456489,1.0515,0.0149,13797928.99456489,205589.14201901687,205589.14201901687,605862.5941530833,1755251.9351392626,20696.893491847335,689896.4497282446,13797.92899456489,12418.136095108403,110383.43195651913,41393.78698369467,27595.85798912978,1.9065831667726763,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.6580977922681202,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.6580977922681202,0.6580977922681202,8.42114771449178,8.42114771449178,0.029172909121288223,1.0,13797928.99456489,1000.0,0.6657894736842106,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13797928.99456489,0.0,0.0,379.7934281120201,260176.4959639708,14508522.337784983,465765.6379829877,61672.135,0.488,29.169992122076017,0.0029169992122076017,0.0029169992122076017,5.833998424415209e-05,29.16707512286381,0.0028586592279634497,0.0001,0.98,12.0,3.0,0.0018963,1.2195,22253.001758954677,379.7934281120201,13797928.99456489,1.0515,0.0149,13797928.99456489,205589.14201901687,205589.14201901687,260176.4959639708,1409565.8369501499,20696.893491847335,689896.4497282446,13797.92899456489,12418.136095108403,110383.43195651913,41393.78698369467,27595.85798912978,1.531093311099965,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.2826079365954091,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.2826079365954091,0.2826079365954091,3.6163062804928288,3.6163062804928288,0.029172909121288223,1.0,13797928.99456489,1000.0,0.6657894736842106,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13797928.99456489,0.0,0.0,163.09526990102054,111727.9886650114,14508522.337784983,317317.13068402826,61672.135,0.488,29.169992122076017,0.0029169992122076017,0.0029169992122076017,5.833998424415209e-05,29.16707512286381,0.0028586592279634497,0.0001,0.98,24.0,3.0,0.0018963,1.2195,11126.500879477338,163.09526990102054,13797928.99456489,1.0515,0.0149,13797928.99456489,205589.14201901687,205589.14201901687,111727.9886650114,1261117.3296511904,20696.893491847335,689896.4497282446,13797.92899456489,12418.136095108403,110383.43195651913,41393.78698369467,27595.85798912978,1.3698461308618353,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.12136075635727935,0.9749606358147924,0.050210472744461936,0.22331426594530165,0.12136075635727935,0.12136075635727935,1.5529559102528003,1.5529559102528003,0.029172909121288223,1.0,13797928.99456489,1000.0,0.6657894736842106,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14797826.221417934,0.0,0.0,2452.948988358125,1680386.2977353758,15559914.271820959,1900873.908434503,61672.135,0.488,33.666552172514606,0.0033666552172514617,0.0033666552172514613,6.73331043450293e-05,33.66318551729736,0.0032993221129064324,0.0001,0.98,3.0,3.0,0.0018963,1.2195,102733.22551169588,2452.948988358125,14797826.221417934,1.0515,0.0149,14797826.221417934,220487.61069912722,220487.61069912722,1680386.2977353758,2913068.661542533,22196.7393321269,739891.3110708967,14797.826221417934,13318.043599276141,118382.60977134347,44393.4786642538,29595.652442835868,2.7416037450980073,0.9059594683544678,0.04665691262025515,0.20750958163833608,1.5814777824849484,0.9059594683544678,0.04665691262025515,0.20750958163833608,1.5814777824849484,1.5814777824849484,20.23689817829799,20.23689817829799,0.033669918827731855,1.0,14797826.221417934,1000.0,0.768421052631579,3,default,FilterPressZO,filter_press
