fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.hrcs.SRT[default],fs.costing.hrcs.sizing_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[cod],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[cod],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[cod],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,cod]","fs.unit.reaction_conversion[0.0,oxidation]","fs.unit.extent_of_reaction[0.0,oxidation]","fs.unit.generation_ratio[oxidation,H2O]","fs.unit.generation_ratio[oxidation,cod]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[HRCSZO],fs.costing.LCOW_aggregate_indirect_capex[HRCSZO],fs.costing.LCOW_aggregate_fixed_opex[HRCSZO],fs.costing.LCOW_aggregate_variable_opex[HRCSZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],"fs.unit.generation_rxn_comp[0.0,oxidation,H2O]","fs.unit.generation_rxn_comp[0.0,oxidation,cod]",fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,230934.35988647153,0.0,0.0,92.65984722980045,63476.386330981215,242827.47942062485,66917.30829328964,2.3,34.35,367.6610403634258,0.036766104036342576,367.6610403634258,0.029045222188711563,3.163225008583453e-19,9.311944390794357e-16,1.0,0,0.21,0.007720881847631941,0,-1,92.65984722980046,0.07,230934.35988647156,1.0515,0.0149,139960.21811301308,3440.921962308426,3440.921962308426,63476.386330981215,82713.58430652761,346.4015398297073,11546.717994323577,230.93435988647153,207.8409238978244,1847.4748790917722,692.8030796594146,461.86871977294305,0.007128232142854165,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.007720881847631941,1.65,139960.21811301308,8.391666666666666,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,253752.60100732945,0.0,0.0,101.81541306829612,69748.38279566109,266820.85995920695,73529.2965506703,2.3,34.35,403.9890180358795,0.040398901803587954,403.9890180358795,0.031915132424835506,3.475778015019596e-19,1.0232042155806221e-15,1.0,0,0.21,0.00848376937875347,0,-1,101.81541306829614,0.07,253752.60100732947,1.0515,0.0149,153789.45515595726,3780.9137550092087,3780.9137550092087,69748.38279566109,90886.37640037022,380.6289015109942,12687.630050366473,253.75260100732945,228.37734090659652,2030.0208080586356,761.2578030219884,507.5052020146589,0.007128232142854165,0.0007846328493826772,0.0005766855284750332,0.0002965376333092129,0.005470376131687243,0.0007846328493826772,0.0005766855284750332,0.0002965376333092129,0.005470376131687243,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.00848376937875347,1.65,153789.45515595726,9.220833333333333,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,276570.8421281873,0.0,0.0,110.97097890679179,76020.37926034095,290814.24049778905,80141.28480805094,2.3,34.35,440.3169957083331,0.04403169957083332,440.3169957083331,0.03478504266095943,3.788331031282089e-19,1.1152139936649347e-15,1.0,0,0.21,0.009246656909874997,0,-1,110.9709789067918,0.07,276570.84212818736,1.0515,0.0149,167618.69219890144,4120.905547709991,4120.905547709991,76020.37926034095,99059.1684942128,414.85626319228095,13828.542106409366,276.5708421281873,248.9137579153686,2212.5667370254982,829.7125263845619,553.1416842563746,0.007128232142854166,0.0007846328493826773,0.0005766855284750335,0.00029653763330921294,0.0054703761316872435,0.0007846328493826773,0.0005766855284750335,0.00029653763330921294,0.0054703761316872435,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.009246656909874997,1.65,167618.69219890144,10.049999999999999,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,299389.08324904524,0.0,0.0,120.12654474528748,82292.37572502083,314807.62103637116,86753.2730654316,2.3,34.35,476.6449733807868,0.04766449733807868,476.6449733807867,0.03765495289708337,4.100883979155581e-19,1.2072237609024175e-15,1.0,0,0.21,0.010009544440996523,0,-1,120.12654474528749,0.07,299389.0832490453,1.0515,0.0149,181447.92924184565,4460.897340410774,4460.897340410774,82292.37572502083,107231.9605880554,449.0836248735679,14969.454162452263,299.38908324904526,269.45017492414075,2395.112665992362,898.1672497471358,598.7781664980905,0.007128232142854165,0.0007846328493826774,0.0005766855284750334,0.0002965376333092129,0.0054703761316872435,0.0007846328493826774,0.0005766855284750334,0.0002965376333092129,0.0054703761316872435,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.010009544440996523,1.65,181447.92924184565,10.879166666666665,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,322207.3243699031,0.0,0.0,129.28211058378312,88564.37218970069,338801.00157495314,93365.26132281225,2.3,34.35,512.9729510532405,0.05129729510532406,512.9729510532405,0.04052486313320731,4.413437063807078e-19,1.2992335498323887e-15,1.0,0,0.21,0.01077243197211805,0,-1,129.28211058378315,0.07,322207.32436990313,1.0515,0.0149,195277.1662847898,4800.889133111556,4800.889133111556,88564.37218970069,115404.752681898,483.3109865548546,16110.366218495154,322.20732436990306,289.9865919329128,2577.6585949592245,966.6219731097092,644.4146487398061,0.007128232142854164,0.0007846328493826772,0.000576685528475033,0.00029653763330921284,0.005470376131687242,0.0007846328493826772,0.000576685528475033,0.00029653763330921284,0.005470376131687242,0.005470376131687241,0.06999999999999998,0.07,0.0,-0.01077243197211805,1.65,195277.1662847898,11.708333333333332,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,345025.56549076113,0.0,0.0,138.43767642227883,94836.36865438058,362794.3821135354,99977.24958019292,2.3,34.35,549.3009287256942,0.05493009287256943,549.3009287256942,0.04339477336933124,4.725989903125144e-19,1.391243327505574e-15,1.0,0,0.21,0.01153531950323958,0,-1,138.43767642227886,0.07,345025.5654907612,1.0515,0.0149,209106.40332773406,5140.880925812341,5140.880925812341,94836.36865438058,123577.54477574062,517.5383482361417,17251.278274538057,345.02556549076115,310.523008941685,2760.204523926089,1035.0766964722834,690.0511309815223,0.007128232142854164,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687242,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687242,0.005470376131687241,0.06999999999999999,0.07,0.0,-0.01153531950323958,1.65,209106.40332773406,12.5375,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,367843.8066116189,0.0,0.0,147.59324226077447,101108.36511906044,386787.76265211735,106589.23783757356,2.3,34.35,585.6289063981479,0.0585628906398148,585.6289063981479,0.04626468360545517,5.038543096332066e-19,1.4832531060021626e-15,1.0,0,0.21,0.012298207034361106,0,-1,147.5932422607745,0.07,367843.80661161896,1.0515,0.0149,222935.64037067816,5480.872718513122,5480.872718513122,101108.36511906044,131750.3368695832,551.7657099174284,18392.190330580946,367.8438066116189,331.05942595045707,2942.750452892951,1103.5314198348567,735.6876132232378,0.007128232142854165,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.012298207034361106,1.65,222935.64037067816,13.366666666666665,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,390662.0477324769,0.0,0.0,156.74880809927015,107380.3615837403,410781.1431906995,113201.22609495421,2.3,34.35,621.9568840706015,0.062195688407060155,621.9568840706015,0.0491345938415791,5.351096121343417e-19,1.575262873955839e-15,1.0,0,0.21,0.013061094565482632,0,-1,156.74880809927018,0.07,390662.04773247696,1.0515,0.0149,236764.87741362242,5820.864511213906,5820.864511213906,107380.3615837403,139923.12896342578,585.9930715987153,19533.102386623847,390.66204773247694,351.59584295922923,3125.2963818598155,1171.9861431974307,781.3240954649539,0.007128232142854165,0.0007846328493826774,0.0005766855284750333,0.00029653763330921294,0.0054703761316872435,0.0007846328493826774,0.0005766855284750333,0.00029653763330921294,0.0054703761316872435,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.013061094565482632,1.65,236764.87741362242,14.195833333333331,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,413480.2888533348,0.0,0.0,165.90437393776583,113652.35804842018,434774.5237292816,119813.21435233488,2.3,34.35,658.2848617430552,0.06582848617430553,658.2848617430552,0.05200450407770304,5.663649148302784e-19,1.6672726663586473e-15,1.0,0,0.21,0.013823982096604164,0,-1,165.90437393776585,0.07,413480.28885333485,1.0515,0.0149,250594.11445656657,6160.856303914688,6160.856303914688,113652.35804842018,148095.9210572684,620.2204332800022,20674.01444266674,413.4802888533348,372.13225996800134,3307.8423108266784,1240.4408665600045,826.9605777066696,0.007128232142854165,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687242,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687242,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.013823982096604164,1.65,250594.11445656657,15.024999999999999,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,436298.52997419285,0.0,0.0,175.05993977626153,119924.35451310007,458767.90426786384,126425.20260971555,2.3,34.35,694.612839415509,0.0694612839415509,694.612839415509,0.054874414313826975,5.9762021451195495e-19,1.7592824402534957e-15,1.0,0,0.21,0.01458686962772569,0,-1,175.05993977626156,0.07,436298.5299741929,1.0515,0.0149,264423.35149951087,6500.848096615474,6500.848096615474,119924.35451310007,156268.71315111103,654.4477949612893,21814.926498709643,436.29852997419283,392.6686769767736,3490.3882397935427,1308.8955899225787,872.5970599483857,0.007128232142854166,0.0007846328493826775,0.0005766855284750334,0.00029653763330921294,0.005470376131687243,0.0007846328493826775,0.0005766855284750334,0.00029653763330921294,0.005470376131687243,0.005470376131687242,0.06999999999999999,0.07,0.0,-0.01458686962772569,1.65,264423.35149951087,15.854166666666666,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,459116.7710950507,0.0,0.0,184.21550561475718,126196.35097777993,482761.2848064458,133037.1908670962,2.3,34.35,730.9408170879626,0.07309408170879628,730.9408170879626,0.057744324549950904,6.288755041083836e-19,1.8512921967750737e-15,1.0,0,0.21,0.015349757158847217,0,-1,184.2155056147572,0.07,459116.77109505073,1.0515,0.0149,278252.588542455,6840.839889316255,6840.839889316255,126196.35097777993,164441.50524495362,688.675156642576,22955.838554752536,459.1167710950507,413.20509398554566,3672.9341687604056,1377.350313285152,918.2335421901014,0.007128232142854167,0.0007846328493826774,0.0005766855284750334,0.00029653763330921294,0.0054703761316872435,0.0007846328493826774,0.0005766855284750334,0.00029653763330921294,0.0054703761316872435,0.005470376131687243,0.06999999999999999,0.07,0.0,-0.015349757158847217,1.65,278252.588542455,16.683333333333334,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,481935.01221590856,0.0,0.0,193.37107145325288,132468.34744245984,506754.6653450279,139649.17912447688,2.3,34.35,767.2687947604164,0.07672687947604165,767.2687947604164,0.06061423478607483,6.601308177644538e-19,1.943301996423599e-15,1.0,0,0.21,0.016112644689968744,0,-1,193.3710714532529,0.07,481935.0122159086,1.0515,0.0149,292081.8255853992,7180.831682017038,7180.831682017038,132468.34744245984,172614.29733879626,722.9025183238629,24096.75061079543,481.93501221590856,433.74151099431776,3855.4800977272685,1445.8050366477257,963.8700244318171,0.007128232142854166,0.0007846328493826773,0.0005766855284750332,0.00029653763330921284,0.005470376131687241,0.0007846328493826773,0.0005766855284750332,0.00029653763330921284,0.005470376131687241,0.005470376131687243,0.06999999999999999,0.07,0.0,-0.016112644689968744,1.65,292081.8255853992,17.5125,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,504753.25333676656,0.0,0.0,202.5266372917486,138740.34390713973,530748.0458836101,146261.16738185755,2.3,34.35,803.5967724328701,0.08035967724328703,803.5967724328701,0.06348414502219879,6.913861193907032e-19,2.0353117745096445e-15,1.0,0,0.21,0.016875532221090277,0,-1,202.52663729174864,0.07,504753.2533367666,1.0515,0.0149,305911.0626283434,7520.823474717822,7520.823474717822,138740.34390713973,180787.08943263887,757.1298800051499,25237.66266683833,504.7532533367666,454.2779280030899,4038.0260266941327,1514.2597600102997,1009.5065066735332,0.007128232142854166,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.0007846328493826772,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.005470376131687243,0.07,0.07,0.0,-0.016875532221090277,1.65,305911.0626283434,18.34166666666667,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,527571.4944576244,0.0,0.0,211.68220313024426,145012.3403718196,554741.4264221922,152873.1556392382,2.3,34.35,839.9247501053239,0.08399247501053239,839.9247501053239,0.0663540552583227,7.2264142101695265e-19,2.1273215525921916e-15,1.0,0,0.21,0.017638419752211802,0,-1,211.6822031302443,0.07,527571.4944576245,1.0515,0.0149,319740.2996712876,7860.815267418603,7860.815267418603,145012.3403718196,188959.88152648145,791.3572416864366,26378.57472288122,527.5714944576245,474.814345011862,4220.571955660996,1582.7144833728732,1055.142988915249,0.007128232142854166,0.0007846328493826773,0.0005766855284750332,0.0002965376333092129,0.005470376131687243,0.0007846328493826773,0.0005766855284750332,0.0002965376333092129,0.005470376131687243,0.005470376131687243,0.06999999999999999,0.07,0.0,-0.017638419752211802,1.65,319740.2996712876,19.170833333333334,default,HRCSZO,hrcs
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,550389.7355784824,0.0,0.0,220.83776896873997,151284.33683649945,578734.8069607744,159485.14389661886,2.3,34.35,876.2527277777775,0.08762527277777776,876.2527277777776,0.06922396549444665,7.53896722643202e-19,2.219331330676487e-15,1.0,0,0.21,0.01840130728333333,0,-1,220.83776896874,0.07,550389.7355784825,1.0515,0.0149,333569.5367142318,8200.807060119387,8200.807060119387,151284.33683649945,197132.67362032406,825.5846033677236,27519.48677892412,550.3897355784824,495.3507620206342,4403.117884627859,1651.1692067354472,1100.7794711569647,0.007128232142854165,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.0007846328493826773,0.0005766855284750333,0.0002965376333092129,0.005470376131687243,0.005470376131687242,0.07,0.07,0.0,-0.01840130728333333,1.65,333569.5367142318,20.0,default,HRCSZO,hrcs
