,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.energy_intensity,pretreatment.power_consumption,pretreatment.recovery,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
135,1,136,0.12955,1.6327054792931357e-13,2184.2635208484444,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.13148607901525e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.131499128970472e-13,,,,1790.5558247964468,1063.4999999999995,526.765199690325,486.2447998991128,1013.0099995894378,50.49000041056171,0.9999999996548137,6.720698652044971e-11,6.716596527345226e-11,3.3991535998374838,596.8519416346924,0.5199999999050708,337.66999988344094,175.58839990732878,162.0815999761122,0.9999999996546584,6.719050145235649e-11,6.716057796297355e-11,3.399153599837488,596.851941634601,0.5199999999050713,337.6699998833885,175.58839990730164,162.0815999760869,0.9999999994746595,8.756845045246724e-11,8.755793600249705e-11,3.3991535998374456,596.8519415271535,0.5199999999050764,337.6699998226083,175.58839987569456,162.0815999469137,0.9999999994623411,,,0.41,215.97373187303324,526.765199690325,526.7651996827019,7.62311008138199e-09,5.376572985533334e-10,,,536.7348003172984,6.996427846189086e-08,2.9999999987841313,2184.2635208484444,0.0,-0.0,0.0,70.74283478147899
136,1,137,0.12955,1.6327054629498562e-13,2184.2635208484435,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.131486046263809e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314990618941375e-13,,,,1790.5558247964461,1063.4999999999995,526.7651996903247,486.2447998991127,1013.0099995894374,50.490000410562125,0.9999999996548136,6.720690968159782e-11,6.716634456266965e-11,3.3991535998374847,596.8519416346923,0.5199999999050707,337.6699998834409,175.5883999073287,162.08159997611222,0.9999999996546582,6.719042698307265e-11,6.716095461953313e-11,3.399153599837489,596.8519416346008,0.5199999999050712,337.66999988338847,175.58839990730155,162.0815999760869,0.999999999474659,8.756835540142098e-11,8.755829507446736e-11,3.3991535998374456,596.8519415271533,0.5199999999050764,337.6699998226081,175.5883998756945,162.0815999469136,0.9999999994623411,,,0.41,215.97373187303313,526.7651996903247,526.7651996827017,7.623110035033194e-09,5.37657316851998e-10,,,536.7348003172988,6.996428337570517e-08,2.999999998784131,2184.2635208484435,0.0,-0.0,0.0,70.74283478147896
137,1,138,0.12955,1.6327054672760108e-13,2184.263520848441,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.131486029072928e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.131499078682285e-13,,,,1790.555824796444,1063.4999999999995,526.7651996903242,486.244799899112,1013.0099995894362,50.49000041056328,0.9999999996548121,6.720659980086079e-11,6.716730409294122e-11,3.3991535998374838,596.8519416346913,0.519999999905071,337.6699998834404,175.5883999073285,162.08159997611196,0.9999999996546568,6.719010474996812e-11,6.716192690996561e-11,3.399153599837489,596.8519416345999,0.5199999999050712,337.66999988338796,175.58839990730132,162.08159997608664,0.9999999994746578,8.75681693165278e-11,8.755882733733209e-11,3.399153599837446,596.8519415271526,0.5199999999050764,337.66999982260774,175.58839987569428,162.08159994691343,0.9999999994623414,,,0.41,215.9737318730329,526.7651996903242,526.765199682701,7.623110045433064e-09,5.376570166427691e-10,,,536.7348003172992,6.996430521852325e-08,2.9999999987841264,2184.263520848441,0.0,-0.0,0.0,70.74283478147889
138,1,139,0.12955,1.6327054687091012e-13,2184.2635208484357,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314860556838453e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.131499096166815e-13,,,,1790.555824796439,1063.4999999999995,526.7651996903227,486.24479989911055,1013.0099995894333,50.49000041056631,0.9999999996548088,6.720628400739041e-11,6.716896109538049e-11,3.3991535998374847,596.8519416346895,0.519999999905071,337.6699998834393,175.5883999073279,162.08159997611136,0.9999999996546535,6.718979051472735e-11,6.716357847020497e-11,3.399153599837489,596.8519416345981,0.5199999999050713,337.6699998833868,175.58839990730075,162.08159997608607,0.999999999474656,8.756794545858416e-11,8.755915038430294e-11,3.399153599837446,596.8519415271517,0.5199999999050765,337.6699998226071,175.58839987569402,162.08159994691312,0.999999999462342,,,0.41,215.97373187303228,526.7651996903227,526.7651996826995,7.62310989570898e-09,5.37656400151279e-10,,,536.7348003173008,6.996435368889945e-08,2.9999999987841184,2184.2635208484357,0.0,-0.0,0.0,70.7428347814787
139,1,140,0.12955,1.6327054713571132e-13,2184.2635208484294,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314860893617285e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314991330513157e-13,,,,1790.5558247964332,1063.4999999999995,526.7651996903209,486.24479989910867,1013.0099995894295,50.49000041057004,0.9999999996548038,6.720616108743818e-11,6.717039326091117e-11,3.3991535998374847,596.8519416346868,0.519999999905071,337.66999988343764,175.5883999073271,162.08159997611057,0.9999999996546485,6.718966983639487e-11,6.716500681800595e-11,3.3991535998374895,596.8519416345954,0.5199999999050714,337.66999988338523,175.58839990729993,162.08159997608527,0.9999999994746549,8.756791806048292e-11,8.755852092869561e-11,3.399153599837446,596.8519415271511,0.5199999999050765,337.6699998226067,175.58839987569385,162.08159994691286,0.9999999994623427,,,0.41,215.97373187303154,526.7651996903209,526.7651996826977,7.623109747291019e-09,5.376556682293152e-10,,,536.7348003173026,6.996441519505173e-08,2.9999999987841073,2184.263520848429,0.0,-0.0,0.0,70.7428347814785
140,1,141,0.12955,1.6327054651847948e-13,2184.263520848427,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314860363611647e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.131499059761304e-13,,,,1790.5558247964314,1063.4999999999995,526.7651996903203,486.24479989910816,1013.0099995894285,50.49000041057094,0.9999999996548014,6.720634097570963e-11,6.71680726408479e-11,3.3991535998374847,596.8519416346853,0.5199999999050711,337.6699998834368,175.58839990732665,162.08159997611014,0.999999999654646,6.718984498308838e-11,6.716269338424962e-11,3.399153599837488,596.8519416345938,0.5199999999050715,337.6699998833844,175.58839990729956,162.0815999760848,0.999999999474657,8.756855404278351e-11,8.755594185981527e-11,3.3991535998374465,596.8519415271523,0.5199999999050765,337.66999982260745,175.5883998756942,162.08159994691323,0.9999999994623433,,,0.41,215.9737318730313,526.7651996903203,526.7651996826972,7.623109635242113e-09,5.376551162114848e-10,,,536.734800317303,6.996443214327976e-08,2.9999999987841046,2184.263520848427,0.0,-0.0,0.0,70.74283478147844
141,1,142,0.12955,1.6327054682125344e-13,2184.263520848445,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.131486040238574e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314990849709256e-13,,,,1790.5558247964473,1063.4999999999995,526.7651996903252,486.244799899113,1013.0099995894382,50.49000041056133,0.999999999654811,6.720716076404728e-11,6.715682174625427e-11,3.399153599837484,596.8519416346909,0.5199999999050708,337.6699998834401,175.5883999073283,162.0815999761118,0.9999999996546557,6.719067351009951e-11,6.715143934214111e-11,3.399153599837488,596.8519416345993,0.5199999999050713,337.6699998833876,175.58839990730115,162.08159997608647,0.9999999994746658,8.757023134021822e-11,8.755092970926833e-11,3.399153599837446,596.8519415271574,0.5199999999050763,337.6699998226104,175.58839987569567,162.08159994691476,0.999999999462343,,,0.41,215.97373187303327,526.7651996903252,526.765199682702,7.623109718557968e-09,5.376553697856736e-10,,,536.7348003172982,6.996427085522328e-08,2.9999999987841326,2184.263520848445,0.0,-0.0,0.0,70.742834781479
142,1,143,0.12955,1.6327054719570776e-13,2184.263520848487,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314860929475564e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314991031319344e-13,,,,1790.5558247964852,1063.4999999999995,526.7651996903363,486.2447998991246,1013.0099995894609,50.49000041053853,0.9999999996548368,6.72103421655275e-11,6.714390654101449e-11,3.399153599837483,596.8519416347053,0.5199999999050703,337.6699998834488,175.58839990733262,162.08159997611614,0.9999999996546814,6.71938696493442e-11,6.71385160850723e-11,3.399153599837488,596.8519416346139,0.5199999999050706,337.6699998833963,175.58839990730547,162.08159997609087,0.9999999994746819,8.757232602158156e-11,8.75456879415625e-11,3.3991535998374456,596.8519415271662,0.5199999999050757,337.66999982261586,175.58839987569831,162.08159994691752,0.9999999994623395,,,0.41,215.97373187303788,526.7651996903363,526.7651996827133,7.623110402543849e-09,5.376587534021947e-10,,,536.734800317287,6.99638921487509e-08,2.9999999987842,2184.263520848487,0.0,-0.0,0.0,70.74283478148038
143,1,144,0.12955,1.6327054829585798e-13,2184.263520848548,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314861269141773e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314991446507143e-13,,,,1790.55582479654,1063.4999999999995,526.7651996903527,486.2447998991412,1013.009999589494,50.490000410505495,0.9999999996548771,6.721648628806627e-11,6.71354804018199e-11,3.3991535998374816,596.8519416347281,0.5199999999050695,337.6699998834623,175.58839990733938,162.08159997612293,0.9999999996547217,6.719999423283797e-11,6.713010724561246e-11,3.399153599837486,596.8519416346368,0.5199999999050698,337.66999988340996,175.5883999073123,162.08159997609764,0.9999999994746992,8.7573639272395e-11,8.754584497928716e-11,3.399153599837443,596.8519415271752,0.519999999905075,337.6699998226217,175.5883998757011,162.08159994692062,0.9999999994623302,,,0.41,215.9737318730446,526.7651996903527,526.7651996827296,7.62311216932244e-09,5.376682533563835e-10,,,536.7348003172706,6.996334095764589e-08,2.9999999987842982,2184.263520848548,0.0,-0.0,0.0,70.74283478148234
144,1,145,0.12955,1.632705460042058e-13,2184.2635208486017,,,,0.157121734,167.09896410899998,1,1063.5,1063.4999999999998,3.1314860112239214e-13,1,,,0.01,10.634999999999996,1,1063.4999999999998,1063.4999999999995,3.1314990482859824e-13,,,,1790.5558247965885,1063.4999999999995,526.7651996903672,486.2447998991559,1013.0099995895232,50.49000041047629,0.99999999965492,6.722107438304282e-11,6.713740529289448e-11,3.399153599837481,596.8519416347528,0.5199999999050687,337.66999988347686,175.58839990734668,162.08159997613018,0.9999999996547647,6.720457498417784e-11,6.713202689425454e-11,3.3991535998374847,596.8519416346612,0.5199999999050692,337.6699998834244,175.58839990731957,162.08159997610485,0.9999999994746994,8.757170965079361e-11,8.756090784508136e-11,3.399153599837442,596.8519415271744,0.5199999999050743,337.6699998226218,175.5883998757009,162.08159994692087,0.9999999994623161,,,0.41,215.97373187305055,526.7651996903672,526.7651996827441,7.623114969476144e-09,5.376824181934398e-10,,,536.7348003172561,6.996285267574562e-08,2.999999998784384,2184.2635208486017,0.0,-0.0,0.0,70.74283478148409
